Item_Identifier,Item_Fat_Content,Item_Type,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales
1460,3,11,7,1,1,3,11.6,0.143990173,239.6222,2004,2390.222
1126,4,10,2,2,1,3,18.85,0.042891098,257.633,2007,5382.993
1078,3,14,2,2,1,3,15.6,0.046023105,169.2132,2007,2536.698
532,4,4,3,2,2,0,6.385,0.084179812,109.0596,2009,1941.4728
932,3,15,3,2,2,0,16.1,0.025050746,97.141,2009,1448.115
947,4,14,3,2,2,0,9.0,0.065515067,178.137,2009,1058.622
211,3,14,9,2,2,1,12.6,0.080695806,51.3008,1985,759.012
327,4,13,2,2,1,3,6.635,0.027222517,174.0396,2007,2093.2752
1227,4,8,9,2,2,1,12.6,0.054366282,199.6084,1985,6501.8699
1546,4,7,8,0,2,3,20.75,0.021232318,151.1024,1987,2428.8384
843,3,9,5,2,0,3,6.63,0.104183308,166.15,1999,3828.35
828,4,13,3,2,2,0,8.42,0.070856383,217.4192,2009,431.4384
1403,3,6,5,2,0,3,5.15,0.061272194,125.6388,1999,1733.7432
1145,3,7,9,2,2,1,12.6,0.019107027,48.4692,1985,1034.6532
79,4,12,9,2,2,1,12.6,0.0,100.7042,1985,3174.5344
1069,4,6,7,1,1,3,15.1,0.052329172,243.1512,2004,4604.6728
78,3,6,7,1,1,3,15.35,0.055103174,149.7734,2004,2820.9946
1299,4,13,0,1,0,2,12.6,0.015397129,194.911,1985,196.411
1161,4,15,5,2,0,3,12.85,0.033271818,196.5768,1999,5715.2272
1186,4,14,9,2,2,1,12.6,0.053971566,141.2154,1985,3119.9388
1297,2,13,7,1,1,3,7.475,0.075713578,156.4656,2004,2471.4496
684,4,8,3,2,2,0,8.27,0.01889024,238.188,2009,3835.008
820,3,15,5,2,0,3,12.85,0.152364317,254.0382,1999,1261.691
1094,3,15,8,0,2,3,8.365,0.039811272,191.3188,1987,2285.0256
681,4,15,4,2,1,3,8.985,0.183774965,101.77,2002,798.96
1542,4,13,7,1,1,3,19.6,0.041283361,87.0514,2004,2125.2336
1491,4,15,1,2,2,2,16.1,0.057422821,253.7356,1998,508.6712
353,4,13,6,1,0,3,20.2,0.011820087,151.634,1997,1990.742
926,3,9,7,1,1,3,10.3,0.024891881,170.9422,2004,3103.9596
1369,4,11,1,2,2,2,10.8,0.138171603,191.4504,1998,575.2512
1383,3,7,1,2,2,2,16.75,0.041599644,40.9822,1998,157.1288
1420,3,6,0,1,0,2,12.6,0.0218126,194.711,1985,196.411
1499,4,15,5,2,0,3,18.2,0.161740582,38.419,1999,805.618
280,3,9,2,2,1,3,9.395,0.100966837,86.8856,2007,2548.6824
212,2,15,9,2,2,1,12.6,0.027183141,99.7042,1985,3868.9638
648,3,15,9,2,2,1,12.6,0.115032648,58.0246,1985,2143.2102
1336,4,11,0,1,0,2,12.6,0.099442329,233.1642,1985,697.0926
1395,3,10,3,2,2,0,5.46,0.032308482,185.224,2009,2423.512
1049,4,7,2,2,1,3,12.65,0.063246037,159.2578,2007,2406.867
898,3,15,6,1,0,3,16.5,0.079713576,101.3332,1997,1537.998
509,4,12,8,0,2,3,17.35,0.014679558,73.6038,1987,739.038
715,3,12,6,1,0,3,5.88,0.030247903,101.399,1997,2063.98
1219,4,10,2,2,1,3,12.1,0.030297819,74.767,2007,1454.773
412,4,8,6,1,0,3,7.93,0.07113587,42.7086,1997,356.8688
1352,2,7,7,1,1,3,8.43,0.017322454,196.8768,2004,3350.3056
76,2,14,9,2,2,1,12.6,0.039451625,39.548,1985,1358.232
1299,4,13,5,2,0,3,14.15,0.0,197.111,1999,3731.809
804,4,7,9,2,2,1,12.6,0.114609875,197.0084,1985,3372.9428
903,3,14,0,1,0,2,12.6,0.117442838,257.7304,1985,774.9912
1339,3,6,1,2,2,2,15.1,0.160852421,131.3942,1998,397.4826
709,4,11,5,2,0,3,17.75,0.03048292,257.2672,1999,3068.0064
1409,4,14,3,2,2,0,12.85,0.033314389,171.6422,2009,3276.4018
571,3,9,1,2,2,2,10.5,0.044139551,143.9128,1998,143.8128
1483,4,14,9,2,2,1,12.6,0.0,44.1428,1985,1362.2268
838,3,15,9,2,2,1,12.6,0.071106549,60.5536,1985,2143.876
311,4,15,8,0,2,3,12.35,0.099674817,112.2518,1987,1366.2216
207,3,10,4,2,1,3,7.84,0.153806271,51.335,2002,1198.44
704,1,15,8,0,2,3,6.76,0.028958563,78.396,1987,1757.712
241,4,7,2,2,1,3,9.895,0.168780385,236.8564,2007,4767.128
1327,1,9,5,2,0,3,8.315,0.035627489,146.6444,1999,870.8664
703,4,14,3,2,2,0,17.5,0.052657753,103.699,2009,1031.99
702,3,14,8,0,2,3,11.6,0.009754896,223.0404,1987,2025.3636
1536,4,13,6,1,0,3,7.285,0.031151633,173.2054,1997,4902.9512
967,4,13,1,2,2,2,20.6,0.118827682,75.0696,1998,149.1392
1491,4,15,2,2,1,3,16.1,0.034501016,255.7356,2007,2543.356
974,4,8,2,2,1,3,11.0,0.038109194,40.948,2007,479.376
1207,4,11,7,1,1,3,17.7,0.087791917,180.6292,2004,3101.2964
683,3,9,7,1,1,3,17.35,0.062839798,90.883,2004,1707.777
129,4,14,9,2,2,1,12.6,0.029595637,40.9822,1985,864.2084
614,4,15,3,2,2,0,18.2,0.090267996,194.711,2009,4910.275
1318,3,12,5,2,0,3,7.825,0.150248468,155.2288,1999,1257.0304
1183,3,9,5,2,0,3,19.35,0.082394321,48.5034,1999,243.017
1181,4,12,3,2,2,0,8.895,0.026451028,210.3954,2009,5001.4896
161,4,13,2,2,1,3,7.475,0.01319424,217.4192,2007,4314.384
809,4,12,6,1,0,3,10.5,0.071257912,121.3098,1997,843.5686
919,4,14,8,0,2,3,12.3,0.036908933,115.9834,1987,2073.3012
1106,4,14,5,2,0,3,6.035,0.141475625,155.0998,1999,1230.3984
26,2,14,7,1,1,3,20.75,0.007551665,107.1622,2004,1693.7952
329,4,3,6,1,0,3,13.85,0.031338558,41.048,1997,639.168
1552,3,9,4,2,1,3,15.5,0.075904695,263.9568,2002,4745.8224
1463,3,12,2,2,1,3,11.6,0.07760107,171.0106,2007,3079.9908
781,3,12,9,2,2,1,12.6,0.048426708,258.7278,1985,5466.8838
992,3,9,2,2,1,3,6.635,0.00636189,121.1098,2007,2651.2156
164,3,14,4,2,1,3,6.785,0.023021406,208.9928,2002,2103.928
1417,4,7,6,1,0,3,16.2,0.019378432,156.4972,1997,1090.5804
1373,4,10,2,2,1,3,5.94,0.035084073,176.4344,2007,2141.2128
942,4,14,4,2,1,3,13.35,0.038604817,236.3564,2002,2145.2076
907,4,10,1,2,2,2,6.3,0.195979015,208.527,1998,419.454
894,4,5,2,2,1,3,17.1,0.054514169,84.4566,2007,591.8962
1461,4,10,5,2,0,3,8.355,0.187850233,146.5418,1999,2501.4106
1186,4,14,3,2,2,0,18.25,0.054455125,142.0154,2009,850.8924
647,4,7,9,2,2,1,12.6,0.044660955,74.767,1985,2679.845
694,3,14,9,2,2,1,12.6,0.089120516,149.8708,1985,3611.2992
1068,3,9,9,2,2,1,12.6,0.02524761,81.9934,1985,3439.5228
1273,4,6,3,2,2,0,12.65,0.069707771,51.0324,2009,727.0536
1156,4,11,9,2,2,1,12.6,0.036150153,219.5482,1985,5695.2532
981,4,10,2,2,1,3,16.5,0.074245348,208.2638,2007,4762.4674
830,1,9,5,2,0,3,20.85,0.062321222,87.2514,1999,265.6542
1073,3,6,1,2,2,2,6.155,0.158441218,213.756,1998,852.224
231,4,8,7,1,1,3,7.565,0.054630544,57.393,2004,735.709
1131,4,12,4,2,1,3,8.905,0.143419394,61.4878,2002,1151.1682
1286,4,13,6,1,0,3,9.195,0.048059871,105.8622,1997,2223.1062
74,4,10,3,2,2,0,16.2,0.103894671,101.299,2009,1857.582
1248,4,8,0,1,0,2,12.6,0.195979015,223.8404,1985,675.1212
1390,3,10,0,1,0,2,12.6,0.148737487,155.1314,1985,155.1314
1004,3,14,5,2,0,3,12.3,0.058207114,59.1562,1999,1185.124
1492,4,7,7,1,1,3,6.135,0.078957122,111.986,2004,1697.79
989,3,14,8,0,2,3,17.25,0.0,95.2068,1987,2721.7904
1474,3,12,6,1,0,3,11.3,0.066729996,257.2962,1997,4920.9278
1334,3,11,0,1,0,2,12.6,0.1107011,88.6856,1985,351.5424
1012,4,8,5,2,0,3,17.85,0.018052019,96.6094,1999,856.8846
1047,4,9,1,2,2,2,14.85,0.15643727,142.0812,1998,284.9624
220,4,8,4,2,1,3,16.5,0.035728302,95.212,2002,838.908
705,4,7,7,1,1,3,17.25,0.03717912,162.5526,2004,5920.2936
482,3,14,1,2,2,2,10.695,0.019123874,73.0038,1998,147.8076
1017,4,9,0,1,0,2,12.6,0.177354373,46.6744,1985,135.8232
1004,3,14,6,1,0,3,12.3,0.058116758,57.5562,1997,651.8182
1444,4,13,4,2,1,3,6.235,0.118915034,264.791,2002,2103.928
1308,3,15,8,0,2,3,12.15,0.131973625,187.9872,1987,2458.1336
941,3,12,4,2,1,3,7.47,0.0,211.8218,2002,6411.654
27,3,12,6,1,0,3,8.155,0.033555399,74.7354,1997,1655.1788
244,3,14,3,2,2,0,8.895,0.088681966,121.973,2009,2956.152
672,4,0,3,2,2,0,7.97,0.021623214,107.6596,2009,1833.6132
831,4,7,7,1,1,3,16.2,0.033373748,74.0696,2004,894.8352
1513,4,8,5,2,0,3,14.5,0.089917769,160.3604,1999,2852.2872
1204,4,8,0,1,0,2,12.6,0.053148497,36.3874,1985,105.8622
179,4,10,7,1,1,3,15.7,0.122470805,131.7942,2004,1987.413
259,4,9,1,2,2,2,13.3,0.035607579,119.9124,1998,118.5124
1497,4,14,7,1,1,3,6.865,0.056819936,212.6218,2004,2137.218
757,4,11,6,1,0,3,8.21,0.044925784,86.0198,1997,1569.9564
936,4,11,1,2,2,2,20.7,0.071699984,177.6028,1998,531.3084
1463,3,12,4,2,1,3,11.6,0.077321087,169.3106,2002,2224.4378
1470,4,12,0,1,0,2,12.6,0.150806666,149.0076,1985,295.6152
1526,3,12,1,2,2,2,12.65,0.127283051,191.7846,1998,382.1692
1325,3,11,9,2,2,1,12.6,0.138008431,54.8298,1985,1348.245
1282,3,11,5,2,0,3,12.6,0.074035365,256.1356,1999,4578.0408
281,4,14,2,2,1,3,13.35,0.091723066,148.8708,2007,3761.77
1466,4,4,4,2,1,3,4.61,0.122901056,174.4396,2002,2616.594
883,4,11,5,2,0,3,13.8,0.0,263.7884,1999,3709.8376
848,4,8,0,1,0,2,12.6,0.073077197,34.3216,1985,34.6216
276,3,12,1,2,2,2,14.0,0.175991929,140.7812,1998,142.4812
968,4,9,1,2,2,2,9.17,0.172365428,144.847,1998,572.588
298,3,9,3,2,2,0,16.5,0.094246644,98.9068,2009,1749.7224
764,4,10,7,1,1,3,16.7,0.10203648,180.9292,2004,2736.438
1343,4,13,9,2,2,1,12.6,0.066969525,39.2796,1985,701.7532
1003,2,10,8,0,2,3,6.98,0.041071581,82.5934,1987,1310.2944
1293,4,13,4,2,1,3,12.15,0.028656248,149.3708,2002,1203.7664
1200,3,10,7,1,1,3,19.25,0.034693175,140.1496,2004,1552.6456
778,4,4,9,2,2,1,12.6,0.071628097,251.904,1985,4301.068
891,4,9,7,1,1,3,9.3,0.028516696,194.6136,2004,3110.6176
337,4,8,6,1,0,3,11.0,0.054939029,101.4358,1997,1608.5728
1103,3,14,4,2,1,3,6.67,0.090130537,131.4626,2002,1705.1138
1363,4,14,3,2,2,0,6.675,0.0,92.9462,2009,1018.0082
712,4,14,7,1,1,3,6.48,0.033893487,147.0076,2004,3103.9596
623,0,9,2,2,1,3,14.1,0.113908117,53.3956,2007,982.7208
215,4,7,6,1,0,3,15.35,0.020326962,216.7508,1997,1736.4064
1528,4,14,5,2,0,3,7.05,0.08509812,108.2912,1999,2293.0152
1539,3,12,8,0,2,3,11.1,0.035997543,176.9712,1987,3691.1952
1133,4,9,7,1,1,3,6.445,0.029686148,96.4436,2004,378.1744
1175,2,12,6,1,0,3,7.5,0.032626952,235.9906,1997,6501.8699
1057,4,11,7,1,1,3,17.25,0.035057688,91.612,2004,279.636
699,4,9,6,1,0,3,20.35,0.060699725,233.3616,1997,6093.4016
832,4,15,0,1,0,2,12.6,0.041063069,93.5778,1985,187.7556
957,4,7,7,1,1,3,4.59,0.070767174,111.986,2004,792.302
1043,3,9,4,2,1,3,12.6,0.031598706,172.9764,2002,2233.0932
336,4,4,8,0,2,3,5.98,0.075495088,55.3614,1987,497.3526
941,3,12,3,2,2,0,7.47,0.15277077,214.4218,2009,4274.436
936,4,11,2,2,1,3,20.7,0.04307908,177.8028,2007,1239.7196
307,4,6,4,2,1,3,6.17,0.010652508,65.6826,2002,774.9912
610,3,11,7,1,1,3,11.35,0.023318068,182.4608,2004,6501.8699
266,3,10,3,2,2,0,19.5,0.030819397,86.054,2009,2336.958
92,4,11,6,1,0,3,15.75,0.165838224,36.6506,1997,607.2096
1400,4,9,1,2,2,2,15.6,0.13575135,111.5544,1998,223.7088
778,4,4,8,0,2,3,8.395,0.07191675,254.804,1987,6501.8699
1501,4,14,3,2,2,0,8.395,0.039653081,99.5042,2009,1686.4714
1129,3,15,3,2,2,0,19.2,0.0,184.595,2009,3844.995
1531,4,1,8,0,2,3,8.06,0.021358889,232.3326,1987,2541.3586
594,4,8,4,2,1,3,16.75,0.032652796,190.8162,2002,2886.243
1549,4,13,2,2,1,3,13.0,0.0420611,254.1014,2007,3315.0182
1190,4,9,4,2,1,3,11.3,0.0,245.2118,2002,5681.2714
1237,4,7,9,2,2,1,12.6,0.030645958,141.7154,1985,2694.4926
13,4,14,1,2,2,2,21.2,0.118297605,175.037,1998,529.311
808,3,6,4,2,1,3,20.2,0.096709408,175.8028,2002,3896.2616
309,4,13,5,2,0,3,8.02,0.019901356,157.5972,1999,3427.5384
1388,3,11,9,2,2,1,12.6,0.087221497,263.991,1985,6501.8699
1337,4,14,7,1,1,3,18.25,0.07518071,126.2046,2004,1618.5598
1528,4,14,1,2,2,2,7.05,0.1422157,108.7912,1998,109.1912
472,4,8,4,2,1,3,5.51,0.034543718,99.7726,2002,978.726
1412,4,4,5,2,0,3,15.7,0.030751366,42.577,1999,952.094
901,4,7,2,2,1,3,9.6,0.096842096,166.1158,2007,501.3474
1204,4,8,1,2,2,2,5.175,0.050808821,33.6874,1998,70.5748
844,4,14,1,2,2,2,15.6,0.063081713,125.7704,1998,250.3408
102,3,10,3,2,2,0,7.81,0.055451725,122.6046,2009,2365.5874
1462,3,15,9,2,2,1,12.6,0.0,120.5072,1985,2695.1584
1114,4,10,1,2,2,2,19.7,0.108665723,86.4198,1998,87.2198
1120,4,2,4,2,1,3,15.85,0.043322254,39.6164,2002,1004.0264
668,2,6,9,2,2,1,12.6,0.057809959,156.2314,1985,2947.4966
1470,4,12,6,1,0,3,7.3,0.086132373,148.8076,1997,3103.9596
1209,4,9,5,2,0,3,6.15,0.046342889,97.3384,1999,886.8456
347,4,5,1,2,2,2,6.44,0.132590283,98.17,1998,199.74
249,4,15,0,1,0,2,12.6,0.030516069,227.801,1985,459.402
1068,3,9,3,2,2,0,15.5,0.025473816,83.1934,2009,1146.5076
602,4,7,6,1,0,3,15.2,0.0,96.6752,1997,479.376
1195,3,5,8,0,2,3,14.8,0.043856919,109.057,1987,2746.425
633,4,4,2,2,1,3,18.35,0.041904578,188.1872,2007,4159.9184
1309,4,7,7,1,1,3,9.0,0.038917891,35.919,2004,1171.808
110,4,6,5,2,0,3,17.85,0.046707264,152.6682,1999,1829.6184
489,4,3,7,1,1,3,17.75,0.030501281,180.566,2004,3415.554
310,4,11,4,2,1,3,6.615,0.093574769,199.4426,2002,3361.6242
1441,4,11,8,0,2,3,20.1,0.074565098,111.3228,1987,663.1368
1081,3,12,6,1,0,3,9.195,0.064014173,83.3566,1997,1437.4622
353,4,13,5,2,0,3,20.2,0.011838464,155.134,1999,2603.278
833,3,12,9,2,2,1,12.6,0.086837543,106.2306,1985,2090.612
1328,4,4,5,2,0,3,8.26,0.034457776,113.3834,1999,2073.3012
242,4,12,9,2,2,1,12.6,0.0,190.9162,1985,5772.486
560,3,9,5,2,0,3,7.52,0.044091657,182.995,1999,3844.995
598,3,10,8,0,2,3,17.0,0.026546765,142.147,1987,2147.205
797,4,13,6,1,0,3,19.6,0.023951149,105.6964,1997,1577.946
819,3,14,5,2,0,3,5.095,0.129705008,141.8838,1999,1966.7732
598,3,10,7,1,1,3,17.0,0.026563851,141.247,2004,3292.381
597,4,3,5,2,0,3,15.35,0.015700603,141.147,1999,2719.793
834,3,10,7,1,1,3,8.42,0.0,229.0352,2004,5496.8448
904,3,6,6,1,0,3,6.985,0.137366883,184.9608,1997,3858.9768
907,4,10,7,1,1,3,6.3,0.127424932,208.127,2004,2306.997
1047,4,9,3,2,2,0,14.85,0.09384335,142.3812,2009,1139.8496
1302,3,15,4,2,1,3,12.35,0.038578501,109.557,2002,1757.712
786,2,9,3,2,2,0,12.3,0.111727876,33.9874,2009,564.5984
642,4,12,5,2,0,3,10.5,0.052637056,88.583,1999,808.947
1285,4,7,3,2,2,0,15.35,0.096790497,197.2768,2009,3941.536
1203,4,3,5,2,0,3,18.5,0.033997473,129.9284,1999,1845.5976
801,3,1,4,2,1,3,11.6,0.157149885,168.2474,2002,2863.6058
998,4,12,4,2,1,3,14.3,0.12780038,83.6224,2002,852.224
1374,2,7,1,2,2,2,8.52,0.045291822,153.5682,1998,457.4046
1499,4,15,7,1,1,3,18.2,0.161458973,37.819,2004,256.333
1333,3,11,5,2,0,3,18.25,0.171093639,155.663,1999,2034.019
294,4,15,8,0,2,3,12.1,0.14825809,108.428,1987,1278.336
909,4,11,4,2,1,3,13.35,0.017821466,75.1012,2002,1366.2216
983,4,13,2,2,1,3,19.5,0.01581384,183.2608,2007,2940.1728
1487,4,15,9,2,2,1,12.6,0.119959873,45.506,1985,885.514
829,3,12,3,2,2,0,14.35,0.091283986,232.6984,2009,2316.984
1439,4,14,9,2,2,1,12.6,0.049066248,192.4478,1985,6501.8699
320,4,14,4,2,1,3,11.1,0.135416391,218.3482,2002,2847.6266
828,4,13,8,0,2,3,8.42,0.070510189,214.4192,1987,1725.7536
339,3,15,0,1,0,2,12.6,0.066765523,107.1964,1985,420.7856
1552,3,9,6,1,0,3,15.5,0.07575107,262.8568,1997,5800.4496
1259,3,9,6,1,0,3,11.65,0.058730831,171.9422,1997,3448.844
1414,4,3,9,2,2,1,12.6,0.020460284,81.7618,1985,2175.1686
949,4,7,8,0,2,3,12.3,0.069401919,107.9938,1987,2036.6822
916,3,6,8,0,2,3,13.65,0.026579951,34.7532,1987,683.1108
108,2,14,1,2,2,2,13.3,0.0,62.151,1998,63.251
450,3,5,0,1,0,2,12.6,0.139913045,227.9036,1985,455.4072
609,3,6,5,2,0,3,9.5,0.022093019,195.9452,1999,2348.9424
23,4,14,8,0,2,3,8.8,0.071369947,209.1612,1987,2090.612
924,3,11,7,1,1,3,20.7,0.047482391,215.9876,2004,3430.2016
1398,2,8,6,1,0,3,11.5,0.017642229,131.8626,1997,2885.5772
1139,3,12,3,2,2,0,16.7,0.052625179,113.4176,2009,1488.7288
420,3,10,3,2,2,0,6.885,0.14057889,112.1228,2009,663.1368
768,3,9,1,2,2,2,6.715,0.195979015,41.0454,1998,251.6724
282,3,6,5,2,0,3,5.19,0.044321422,103.899,1999,2889.572
640,4,14,2,2,1,3,9.395,0.045525961,83.425,2007,1498.05
557,3,10,8,0,2,3,9.695,0.029140008,176.337,1987,3528.74
149,4,2,6,1,0,3,6.695,0.075878519,194.082,1997,3861.64
1379,4,14,7,1,1,3,20.35,0.054046706,119.5466,2004,353.5398
814,3,10,7,1,1,3,6.615,0.091954465,250.6408,2004,4756.4752
417,4,12,4,2,1,3,7.36,0.052418124,56.5588,2002,801.6232
997,4,13,3,2,2,0,9.13,0.052058629,150.6024,2009,1821.6288
666,4,5,1,2,2,2,13.35,0.080387424,219.2166,1998,1524.0162
1461,4,10,7,1,1,3,8.355,0.187523164,146.2418,2004,4414.254
106,4,11,8,0,2,3,19.85,0.044460448,88.7856,1987,1142.5128
1191,4,14,4,2,1,3,18.25,0.077882226,258.0962,2002,1035.9848
350,4,4,8,0,2,3,15.75,0.14048631,252.7382,1987,3280.3966
0,4,2,3,2,2,0,18.0,0.017979145,178.3686,2009,3199.8348
840,3,14,5,2,0,3,7.63,0.134919202,46.9402,1999,780.9834
1420,3,6,8,0,2,3,10.195,0.012447775,197.611,1987,2553.343
375,4,4,4,2,1,3,11.8,0.054264078,75.0012,2002,834.9132
43,4,9,4,2,1,3,10.395,0.030219852,114.7176,2002,2748.4224
1089,4,14,8,0,2,3,7.235,0.099879337,195.1452,1987,1761.7068
657,4,13,3,2,2,0,14.85,0.061226969,253.0698,2009,2283.0282
611,4,13,0,1,0,2,12.6,0.028207784,195.5478,1985,387.4956
1482,4,5,2,2,1,3,15.85,0.069491408,218.2166,2007,4789.7652
593,3,12,3,2,2,0,20.7,0.122015744,117.7466,2009,2828.3184
362,4,14,6,1,0,3,9.395,0.099120588,107.228,1997,2024.032
959,3,15,5,2,0,3,13.5,0.159968994,147.6102,1999,1603.9122
604,3,15,9,2,2,1,12.6,0.042949109,199.5742,1985,3981.484
634,4,11,4,2,1,3,14.1,0.088172355,232.2668,2002,4146.6024
347,4,5,9,2,2,1,12.6,0.078831762,98.97,1985,3395.58
637,4,10,7,1,1,3,14.15,0.035263498,254.8014,2004,2040.0112
205,4,15,8,0,2,3,9.695,0.129889831,185.3898,1987,3554.7062
725,3,9,3,2,2,0,4.88,0.134037,53.3298,2009,539.298
494,3,11,6,1,0,3,10.195,0.145867347,194.0794,1997,3901.588
1273,4,6,0,1,0,2,12.6,0.121554149,53.7324,1985,311.5944
1279,4,13,0,1,0,2,12.6,0.091924311,189.753,1985,189.753
320,4,14,0,1,0,2,12.6,0.195979015,217.6482,1985,219.0482
361,4,14,8,0,2,3,15.35,0.074553522,91.883,1987,2606.607
149,4,2,7,1,1,3,6.695,0.075864171,192.082,2004,6501.8699
508,3,14,2,2,1,3,10.0,0.037977917,128.6994,2007,642.497
631,4,14,5,2,0,3,8.63,0.031143591,183.9582,1999,5386.9878
650,4,2,2,2,1,3,15.0,0.154860353,106.1938,2007,4073.3644
1054,3,15,3,2,2,0,20.0,0.028238317,46.3744,2009,181.0976
914,3,15,9,2,2,1,12.6,0.073700837,207.1638,1985,6501.8699
69,3,12,8,0,2,3,9.1,0.008027701,81.1618,1987,2255.7304
821,4,13,5,2,0,3,16.0,0.099290166,214.0902,1999,1486.7314
985,4,7,1,2,2,2,15.85,0.180096791,57.3904,1998,117.1808
1481,4,9,9,2,2,1,12.6,0.008499464,81.3618,1985,1530.6742
1495,4,13,4,2,1,3,19.1,0.177629525,173.9422,2002,2414.1908
761,3,10,3,2,2,0,7.27,0.020865797,90.2488,2009,814.9392
1301,4,13,7,1,1,3,6.59,0.026180032,120.7098,2004,2530.7058
1264,4,15,3,2,2,0,13.1,0.037734334,173.9054,2009,3677.2134
998,4,12,8,0,2,3,14.3,0.127435585,86.8224,1987,852.224
680,3,15,3,2,2,0,15.1,0.087762922,221.5456,2009,2873.5928
656,2,13,1,2,2,2,5.825,0.153127523,162.4894,1998,323.5788
713,1,2,3,2,2,0,10.195,0.017703044,239.4538,2009,3605.307
808,3,6,8,0,2,3,20.2,0.096433359,178.5028,1987,4604.6728
624,4,13,1,2,2,2,12.3,0.128136346,248.346,1998,985.384
1540,3,10,8,0,2,3,16.75,0.008184912,101.2674,1987,1528.011
862,4,15,6,1,0,3,11.1,0.059846975,150.1366,1997,1813.6392
1305,3,15,5,2,0,3,9.195,0.122494876,100.1016,1999,1416.8224
78,3,6,9,2,2,1,12.6,0.054846706,147.3734,1985,3266.4148
101,4,15,5,2,0,3,12.8,0.022980361,117.7492,1999,1274.3412
79,4,12,7,1,1,3,6.325,0.125154452,99.2042,2004,1388.8588
353,2,13,9,2,2,1,12.6,0.011762847,153.534,1985,6501.8699
307,4,6,3,2,2,0,6.17,0.010674255,63.4826,2009,774.9912
1003,4,10,7,1,1,3,6.98,0.041098016,81.6934,2004,818.934
63,4,13,9,2,2,1,12.6,0.077132215,197.411,1985,5892.33
1248,4,8,7,1,1,3,12.15,0.145013434,225.0404,2004,4950.8888
891,4,9,2,2,1,3,9.3,0.028683422,195.8136,2007,3693.8584
1481,4,9,5,2,0,3,18.0,0.008554102,79.3618,1999,805.618
1308,1,15,7,1,1,3,12.15,0.132058566,187.5872,2004,4349.0056
1384,1,14,4,2,1,3,13.5,0.017895691,79.496,2002,1597.92
1183,1,9,2,2,1,3,19.35,0.082731751,49.2034,2007,777.6544
153,4,8,8,0,2,3,8.485,0.058083831,103.199,1987,722.393
907,4,10,6,1,0,3,6.3,0.127449031,210.527,1997,6291.81
250,4,2,8,0,2,3,20.85,0.097536998,225.3746,1987,3365.619
979,3,12,1,2,2,2,15.5,0.143670179,48.4692,1998,49.2692
667,3,10,4,2,1,3,17.0,0.139804885,265.7884,2002,3974.826
223,3,2,9,2,2,1,12.6,0.065860323,81.896,1985,1677.816
629,3,11,8,0,2,3,10.5,0.0481669,48.8376,1987,671.1264
729,4,10,6,1,0,3,9.3,0.089005769,143.9786,1997,2745.0934
1235,4,9,0,1,0,2,12.6,0.105893301,86.254,1985,519.324
1469,4,8,8,0,2,3,5.615,0.12566436,123.473,1987,1231.73
301,4,13,6,1,0,3,18.0,0.047377053,171.1422,1997,2931.5174
721,3,10,2,2,1,3,13.35,0.0,206.9638,2007,6501.8699
165,4,6,9,2,2,1,12.6,0.014353676,115.515,1985,1631.21
1449,4,15,3,2,2,0,7.02,0.0,148.1734,2009,890.8404
40,2,8,1,2,2,2,20.1,0.025002878,140.4154,1998,567.2616
1092,4,3,7,1,1,3,14.65,0.0,53.8614,2004,1105.228
1318,3,12,6,1,0,3,7.825,0.150015234,157.5288,1997,942.7728
509,4,12,6,1,0,3,17.35,0.014691784,74.1038,1997,960.7494
855,4,13,3,2,2,0,16.35,0.017062427,98.141,2009,1544.656
1060,4,14,2,2,1,3,15.2,0.019142452,237.5248,2007,3318.3472
905,4,12,4,2,1,3,18.7,0.104890428,121.4072,2002,3185.1872
1060,4,14,8,0,2,3,15.2,0.019018943,238.7248,1987,1659.1736
859,4,14,7,1,1,3,17.85,0.011233126,211.556,2004,5752.512
1465,4,6,7,1,1,3,14.8,0.081026811,190.0846,2004,4586.0304
1451,4,5,4,2,1,3,15.85,0.081953387,176.237,2002,2646.555
1257,3,5,0,1,0,2,12.6,0.060587738,156.8288,1985,471.3864
1496,4,4,7,1,1,3,18.85,0.090850115,126.6336,2004,1150.5024
1231,3,11,1,2,2,2,16.7,0.071335395,120.3782,1998,119.1782
100,2,6,5,2,0,3,20.35,0.083929569,182.4292,1999,4925.5884
792,3,9,1,2,2,2,9.195,0.086396038,79.0644,1998,157.1288
576,4,13,3,2,2,0,15.3,0.023071504,101.8332,2009,1025.332
742,4,8,8,0,2,3,16.5,0.012627329,38.7506,1987,759.012
686,3,5,1,2,2,2,20.85,0.094512029,104.5648,1998,207.7296
1151,3,14,9,2,2,1,12.6,0.013951504,199.9084,1985,5753.8436
1336,4,11,7,1,1,3,10.6,0.056785183,231.9642,2004,2091.2778
1403,3,6,6,1,0,3,5.15,0.06117708,121.8388,1997,3219.8088
820,3,15,7,1,1,3,12.85,0.152099033,252.6382,2004,3532.7348
372,4,13,7,1,1,3,20.25,0.02594835,180.0976,2004,3440.8544
931,4,7,8,0,2,3,17.6,0.041581725,163.3526,1987,3453.5046
980,3,14,1,2,2,2,16.7,0.103849783,58.8562,1998,59.2562
650,4,2,4,2,1,3,15.0,0.154301621,105.9938,2002,428.7752
